record_id,type,sub_type,listPrice,price_tier,price_per_sqft,sqft,lot_sqft,lot_size_tier,beds,baths,baths_full,garage,stories,bed_bath_config,year_built,property_age,property_era,is_new_construction,listing_description,listing_text_word_count,listing_text_richness,data_source,scrape_date,dataset_version
aaa043c1120020,Land,,89500.0,Entry (<$100K),,,10019.0,Standard (3K-10.9K sqft / <0.25ac),,,,,,Unknown,,,Unknown,1,"COMMONS AT ENGLISH GLEN 9TH ADDITION LOT 10, 0.23 ACRES WITH 80' CURB WIDTH, EGRESS LOT. YOU CAN ENJOY THE 3.42 ACRE POND WITH A WALKING TRAIL. AWARD WINNING LINN GROVE, BOULDER PEAK, EXCELSIOR, AND LINN MAR SCHOOL DISTRICT. 1,200 SQ FT ABOVE GRADE MINIMUM FOR RANCH, 1,500 SQ FT ABOVE GRADE MINIMUM FOR MULTI LEVEL. SELECT YOUR BUILDER. $200/YEAR HOA FEE FOR POND MAINTENANCE, COMMON AREA, AND WALKING TRAIL.",70,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
0134676fbdfe70,Land,,94900.0,Entry (<$100K),,,7859.0,Standard (3K-10.9K sqft / <0.25ac),,,,,,Unknown,,,Unknown,1,"Welcome to Trailridge Creek, a visionary new single-family residential development in the heart of Waukee, Iowa-one of Iowa's fastest-growing and most sought-after communities. Perfectly positioned near the intersection of NW 10th Street and NW Douglas Parkway, Trailridge Creek offers unmatched convenience and room to build the life you've imagined. No association dues, and best of all, you can bring your own builder, giving you the freedom to create a home that suits your personal style and needs-without compromise.",78,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
1446b7366eed08,Land,,499000.0,Upper-Mid ($350-500K),,,61855.0,Acreage (1-5 acres),,,,,,Unknown,,,Unknown,0,Attention entrepreneurs: looking for the ideal commercial location? This amazing land is directly across from the expanding DSM airport with the opportunity to drive a lot of traffic and eyes to your business. The owners have invested in engineering studies to show profitability and potential revenue for certain business uses.,50,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
3d05bab5881c7f,Single Family,,443991.0,Upper-Mid ($350-500K),244.35,1817.0,7405.0,Standard (3K-10.9K sqft / <0.25ac),3,2,2,3,,3BR / 2BA,2025,1,New Build (0-2 yrs),1,"Under construction new home [Redacted Contact]. The Halsted abounds in modern open design with an emphasis on efficiency throughout this spacious ranch plan. Split bedroom floorplan with open kitchen and great room that is a perfect space for nearly any occasion. Luxury kitchen features include quartz countertops, 42"" cabinets and large island. First floor laundry adjacent the spacious mudroom that leads to the garage with 10' ceilings and 8' overhead doors. Full basement that is full of potential that allows you to grow into the space if needed or allows for a large amount of storage. Homes built with smart home technology from Schlage, Honeywell and Chamberlain. Pictures include some of previously built homes to showcase the finishes, some are upgraded features.",122,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
c26ab35e13375b,Land,,65000.0,Entry (<$100K),,,1655.0,"Compact (<3,000 sqft)",,,,,,Unknown,,,Unknown,1,">These lots (1-4) are perfectly suited for a savvy first-time homebuyer looking to build wealth, investors, or new builders seeking new opportunities. This is an extraordinary opportunity with MASSIVE UPSIDE! >Our plug-and-play system allows for the construction of a fourplex, facilitating immediate cash flow OR individual unit sales to kickstart your investing career. **These lots are NOT zoned for single-family** >This opportunity is truly one to consider and could set you up for the future. >YOU HAVE THE OPPORTUNITY TO BEAT THE BUILDERS TO THIS OPPORTUNITY FOR ONLY A SHORT PERIOD OF TIME!",93,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
c073c1830ed22b,Single Family,,499900.0,Upper-Mid ($350-500K),284.52,1757.0,10890.0,Large (0.25-1 acre),3,2,2,3,,3BR / 2BA,2026,0,New Build (0-2 yrs),1,"Be the first to live in this brand new home in the Heritage Estates sub-division. Enter through a wide entryway and enjoy a spacious open concept floor plan. At the heart of the great room there is a gas fireplace, open kitchen dining area complete with 10' ceilings. The kitchen cabinets feature soft close cabinets, quartz counter-tops. From the large living area you will find the owners suite complete with large walk in closet, onyx shower surround and double vanity. At the opposite end of the home you will find two large bedrooms, laundry just off of the three car garage. The lower level is the perfect place to let your imagination run wild. It is the perfect place to add two additional bedrooms as there are two egress windows already present. There is also a bathroom stubbed in and plenty of room for a large lower level family room. Be sure to put this home on your viewing list and you won't be dissappointed.",165,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
b59843faf62bea,Land,,62900.0,Entry (<$100K),,,11422.0,Large (0.25-1 acre),,,,,,Unknown,,,Unknown,0,"Plat 1 Lot 31 - Build your future in Northview, Nevada's newest neighborhood! With spacious lots, local charm, and room to customize your dream home, Northview offers the perfect place to plant roots and be part of a growing community. Don't miss your chance to claim your spot in this exciting new development!",53,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
5669224178c8b6,Land,,230000.0,Mid-Entry ($150-250K),,,126324.0,Acreage (1-5 acres),,,,,,Unknown,,,Unknown,1,"[Redacted Person] takes you to the development, not the actual lot. Please look at website for exact location of lots - Have you ever dreamed of having an acreage where you are close to the DSM Metro, but still see the brightest stars shining at night? Where you have room for your kids to run and play outside or host a family or friend gathering in your matching outbuilding? Plant a garden, maybe have some chickens? Lead a sustainable life near the city? Your search is over! [Redacted Person] is all of those things and more! Set in the beautiful rolling hills of Madison County. A Winterset address but [Redacted Person], this 39 lot acreage development is perfect for you to bring your builder and make your dreams a reality! Located an easy 20 minutes from the western suburbs, you have all the modern conveniences and hospitals of the city but find your solitude at your country home. New pricing on new building requirements on many lots, make this a wonderful opportunity to purchase for now or for future (plans when you are ready!)! We look forward to seeing you soon at Scenic Ridge!",194,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
3ff9786c3d8b30,Single Family,,515000.0,Premium ($500-750K),206.08,2499.0,10890.0,Large (0.25-1 acre),5,3,3,,1,5BR / 3BA,2026,0,New Build (0-2 yrs),1,"Welcome to your dream home! This stunning new construction showcases exceptional craftsmanship, featuring high-quality [Redacted Person] sheathing and AdvanTech flooring for superior strength and durability. With five spacious bedrooms and three beautifully designed bathrooms, this home offers the perfect blend of comfort and functionality. The main level impresses with nine-foot ceilings, a vaulted living area, and upgraded eight-foot doors, creating an open and airy feel throughout. The striking modern black exterior delivers standout curb appeal, while the interior is thoughtfully finished with luxury vinyl plank flooring across the main level. The kitchen is a true showpiece, featuring extra-tall cabinetry, ample storage, and elegant quartz or granite countertops. Retreat to the primary suite, where you'll find a spa-like bathroom complete with a fully tiled shower and floor, dual vanities, and high-end finishes. Every detail has been carefully considered-don't miss your chance to own this exceptional home! HOME WILL START WHEN UNDER CONSTRACT - 6 Month Build",155,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9a730bc64063fd,Single Family,,265000.0,Mid-Market ($250-350K),169.01,1568.0,,Unknown,3,2,1,2,1,3BR / 2BA,1995,31,Established (26-50 yrs),0,"Situated in a quiet neighborhood yet located close to both the elementary and high school, along with nearby parks, this fantastic newer ranch-style home has been wonderfully maintained and thoughtfully updated, offering you a comfortable and inviting place to [Redacted Contact]. This move-in-ready property features 3 bedrooms along with 1 3/4 bathrooms on the main level, a spacious living room filled with natural light, a classic oak kitchen with ample cupboard space, and convenient main-floor laundry. The master bedroom includes its own private bathroom and walk-in closet. The lower walk-out level provides an excellent opportunity to create your own unique future living space, with plumbing already stubbed in, along with a newer pellet stove. Recent updates to this home bring added peace of mind, including nearly all new windows; new water heater; new exterior doors with a sliding door to the deck, new carpeting, updated bathrooms with LVP flooring, toilets, and faucets, a new pellet stove, new light fixtures throughout, and fresh landscaping. All appliances, including the washer & dryer, are included with this home. This home also offers a good-sized two-car attached garage with a paved driveway leading to it.",191,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
271e5f11afb405,Single Family,,364500.0,Upper-Mid ($350-500K),267.42,1363.0,8712.0,Standard (3K-10.9K sqft / <0.25ac),3,2,1,,1,3BR / 2BA,2026,0,New Build (0-2 yrs),1,"24 hour sale BTO Don't forget to ask about financing promotions with the preferred lender. If this isn't what you are looking for, check out [Redacted Builder/Agency] communities in Adel, [Redacted Person], Ankeny, [Redacted Person], Clive, Elkhart, Granger, Grimes, Norwalk, Pella, and Waukee.",43,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9de74572bcdef6,Single Family,,373990.0,Upper-Mid ($350-500K),249.66,1498.0,7841.0,Standard (3K-10.9K sqft / <0.25ac),5,3,2,2,1,5BR / 3BA,2026,0,New Build (0-2 yrs),1,"Welcome to the [Redacted Person] in Highland Meadows - a spacious ranch-style home offering 2,462 sq. ft. of finished living space with 5 bedrooms and 3 bathrooms, including a beautifully finished basement. The open foyer leads past two secondary bedrooms and a full bath-perfect for guests or an office. The kitchen shines with white cabinetry, stainless steel appliances, a large island, and flows seamlessly into the light-filled great room featuring large windows and a cozy electric fireplace. Tucked at the back, the private primary suite includes a walk-in closet, dual-sink vanity, and walk-in shower. Downstairs, enjoy a generous family room, two additional bedrooms, and a third full bath-ideal for guests or multigenerational living. This home offers a daylight basement for added light. [Redacted Contact] a personal tour! Ask about builder incentives with preferred lender. Photos similar to.",137,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
